@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute pnumber numeric
@attribute nnumber numeric
@attribute weight real
@attribute polarity real
@attribute question_mark {yes, no}
@data
positive,1,1,1.44700670157598,0.4,no
negative,1,1,0.0,-0.3666666666666667,no
positive,2,2,1.44519921674032,0.8,no
negative,2,2,0.927524894935943,-0.4,yes
positive,2,2,2.33404203029491,0.75,no
negative,1,1,0.0,0.0,no
positive,1,1,2.397933479697056,0.8,no
neutral,0,0,0.0,0.0,yes
objective,1,1,0.927524894935943,-0.4,no
neutral,0,0,0.0,0.0,yes
objective,0,0,0.0,0.0,no
positive,0,0,-0.0871444165218816,-0.16666666666666666,no
positive,2,2,1.05521412973117,0.0,no
objective,1,1,0.0,0.0,no
positive,1,1,1.44519921674032,0.65,yes
negative,0,0,0.3448972738003394,-0.05555555555555555,no
objective,1,1,1.902388074001015,-0.2,yes
neutral,2,2,1.562492766608816,0.2,no
positive,1,1,0.0,0.8,yes
positive,2,2,0.557180871508522,0.2,no
positive,0,0,1.26397635022219,0.2,no
positive,1,1,1.08258407596962,0.8,no
positive,2,2,3.47573912884161,0.44999999999999996,no
objective,2,2,1.05521412973117,0.06818181818181818,no
negative,0,0,0.0,0.0,no
neutral,1,1,0.0,0.5,no
positive,0,0,1.29896406337605,0.0,no
negative,1,1,-0.689106822722801,-1.0,yes
negative,1,1,0.0,0.0,no
objective,0,0,0.0,0.0,yes
positive,1,1,0.0,0.2,no
negative,2,2,-2.7459942127073202,-0.11666666666666663,no
positive,0,0,0.0,0.0,no
neutral,1,1,0.0,-0.03571428571428571,no
negative,0,0,0.0,-0.05,no
positive,1,1,0.0,-0.15000000000000002,no
positive,0,0,0.0,0.15,no
objective,1,1,0.60259011929692,0.0,no
objective,1,1,-0.0312297973905518,-0.3333333333333333,no
neutral,0,0,0.0,0.0,yes
positive,1,1,6.61644378769164,0.30625,no
positive,1,1,0.0,0.0,no
positive,2,2,1.36163492162133,0.5,yes
objective,2,2,0.281785813434765,0.4,no
neutral,1,1,4.60535440304449,0.4,no
positive,3,3,2.5179237469540787,0.10892857142857143,no
positive,2,2,1.44519921674032,0.8,no
negative,2,2,0.0,0.0,yes
positive,2,2,0.0,-0.1,no
negative,0,0,0.0,-0.1,yes
positive,2,2,7.64737951907952,0.8,no
positive,0,0,-0.592887503027689,-0.625,yes
neutral,0,0,0.0,0.0,yes
neutral,2,2,0.0,0.2,yes
neutral,0,0,1.09262600177811,0.24545454545454545,yes
positive,3,3,3.3935712951502097,0.14784090909090908,no
positive,0,0,0.680720628079802,0.4,no
objective,0,0,2.50430160589903,0.018181818181818174,no
positive,3,3,0.0,0.0,yes
positive,0,0,1.0521324539858938,-0.45,no
positive,1,1,1.1357549029284073,0.28666666666666674,no
negative,1,1,0.8951721896127249,0.30735930735930733,no
positive,1,1,1.93262312632601,0.25,no
negative,0,0,0.0,-0.20000000000000007,no
positive,1,1,1.38420420689672,0.15000000000000002,no
objective,2,2,0.557180871508522,-0.05833333333333335,no
neutral,1,1,0.0,0.25,no
positive,3,3,0.0,0.2,no
objective,2,2,0.0,0.0,yes
positive,0,0,0.0,0.0,no
positive,3,3,3.47573912884161,0.7,no
objective,2,2,1.855049789871886,-0.24166666666666667,no
positive,1,1,1.21836121740248,0.35,no
positive,1,1,0.0,0.0,no
positive,2,2,1.5251030837272,0.375,no
negative,1,1,2.78918508403984,0.3642045454545455,no
neutral,0,0,0.0,0.0,no
positive,1,1,3.47573912884161,0.7,no
positive,0,0,0.758210885052636,0.0,no
negative,0,0,0.0,0.8,no
objective,1,1,0.5889411899588,0.0,no
neutral,0,0,0.779955758806,0.1,no
negative,1,1,0.0,0.0,no
objective,1,1,0.281785813434765,0.4,yes
negative,1,1,-0.604292567809281,0.10000000000000002,no
positive,0,0,0.128867069018432,0.0,no
positive,0,0,0.0,0.0,no
positive,1,1,0.0,0.15,no
positive,2,2,2.13629084208076,0.2815656565656565,no
positive,0,0,0.869896575344679,0.4,no
negative,1,1,0.0,-0.5,no
neutral,1,1,1.419730483883288,0.3,yes
neutral,0,0,1.45276123973371,0.0,no
positive,2,2,1.44519921674032,0.7666666666666666,yes
objective,0,0,0.539273336475273,0.0,no
negative,0,0,-0.447984596426972,-0.5,no
positive,0,0,0.0,0.0,no
negative,1,1,0.0,-0.2,no
positive,1,1,3.0250491621353,0.5,no
negative,0,0,0.752833067511546,0.0,no
objective,0,0,1.09262600177811,0.13636363636363635,no
positive,2,2,2.730926698369349,0.5583333333333335,no
neutral,0,0,0.0,0.8,no
positive,2,2,5.16767160365716,0.6,no
positive,1,1,1.55155679747521,0.5875,no
positive,0,0,0.0,0.0,no
neutral,1,1,0.952734262956736,0.0,no
neutral,1,1,-0.168640442934075,0.0,no
neutral,1,1,2.66742597599273,0.0,no
positive,0,0,0.257734138036864,0.0,no
negative,0,0,0.728546610120507,0.25,no
positive,5,5,2.020150896714053,0.027840909090909083,yes
objective,2,2,-0.251932748037953,0.2857142857142857,yes
neutral,1,1,0.0,0.0,no
positive,2,2,1.44519921674032,0.65,no
negative,0,0,0.0,0.5,no
neutral,2,2,1.09262600177811,0.13636363636363635,no
neutral,0,0,0.0,0.0,yes
neutral,0,0,0.0,0.0,no
negative,0,0,0.551324596949148,0.4,no
neutral,1,1,0.0,0.0,no
positive,2,2,3.47573912884161,0.35,no
negative,0,0,0.0,0.0,no
positive,3,3,0.927524894935943,0.3,no
positive,0,0,0.0,0.0,no
negative,2,2,1.40771288287908,0.5,no
positive,1,1,0.0,-0.15555555555555559,no
positive,0,0,-0.0262516482448934,-0.05,no
objective,0,0,-0.0871444165218816,-0.16111111111111112,no
objective,1,1,0.0,0.3,no
negative,1,1,2.869191515504038,0.08333333333333333,no
positive,2,2,1.05521412973117,0.26666666666666666,no
positive,0,0,0.0,0.05,no
objective,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
negative,2,2,0.0,-0.2,no
negative,2,2,0.0,-0.2,no
positive,2,2,6.38271007220045,0.5666666666666668,no
neutral,0,0,0.513495502035281,-0.26666666666666666,no
objective,1,1,0.0,0.13636363636363635,no
positive,0,0,3.9355912806576296,0.3,no
positive,0,0,0.0,0.0,no
positive,1,1,1.984173661465619,0.3,no
positive,0,0,0.0,0.0,no
positive,1,1,1.23567825728086,0.6,no
positive,3,3,1.7258021080967039,0.14545454545454545,no
neutral,0,0,2.009569634826652,-0.09375,no
positive,1,1,0.0,0.375,no
positive,3,3,2.18738193942925,0.4,no
positive,2,2,2.0847923298229007,0.16666666666666666,no
negative,0,0,1.25696419523725,0.2,yes
neutral,1,1,1.350609012912068,-0.3,no
objective,1,1,1.40771288287908,0.25,no
positive,1,1,0.0,1.0,no
positive,3,3,0.927524894935943,-0.012500000000000011,no
positive,1,1,0.0,0.0,no
positive,1,1,1.21685492614942,0.35,no
objective,2,2,1.608245523015745,-0.13333333333333333,no
positive,2,2,1.46809000911203,0.0,no
positive,1,1,0.0,0.0,no
neutral,0,0,0.0,0.0,no
positive,2,2,0.2664852854829318,0.47500000000000003,no
positive,1,1,0.0191540206361393,0.35,yes
positive,1,1,0.0,0.5,no
negative,2,2,2.27025259827446,0.25,no
positive,4,4,1.797421470280622,0.24375,no
negative,1,1,0.0,0.0,no
positive,1,1,0.0544789358725679,0.5,no
positive,1,1,5.16767160365716,0.2,yes
positive,0,0,-3.51171860862072,0.17499999999999996,no
positive,1,1,1.44318462459112,0.5,no
positive,3,3,4.710259205233111,0.3666666666666667,no
positive,2,2,0.0,0.19999999999999998,no
objective,0,0,-0.1742888330437632,-0.16666666666666666,no
negative,2,2,0.0,0.1,yes
positive,0,0,0.424987385693649,0.0,yes
neutral,1,1,0.557180871508522,0.016666666666666677,no
neutral,1,1,0.0,0.0,no
neutral,2,2,0.0,0.0,no
objective,0,0,0.0,-0.15555555555555559,no
positive,4,4,2.4495530992093,0.48333333333333334,no
positive,1,1,1.08258407596962,0.8,no
neutral,1,1,1.459667869597798,-0.13333333333333333,no
negative,2,2,6.07366725559371,-0.35,no
positive,1,1,0.0,1.0,no
negative,1,1,0.550915788073566,-0.13333333333333333,no
positive,0,0,0.0,0.0,no
positive,0,0,0.0,-0.15,no
positive,3,3,-2.91877069131024,0.35,no
positive,2,2,0.5889411899588,0.3333333333333333,no
negative,0,0,0.0,-0.125,no
negative,2,2,2.148800292131892,0.0,no
neutral,2,2,-1.8635565615790701,0.05,no
negative,0,0,-0.205477541271644,0.0,no
neutral,2,2,-0.251932748037953,0.2857142857142857,yes
negative,0,0,0.0,0.0,no
objective,1,1,0.0,1.0,no
neutral,0,0,1.178249911605597,0.05,no
positive,2,2,1.46809000911203,0.0,no
positive,2,2,1.7681478788331169,-0.2,yes
negative,1,1,0.0,0.0,yes
positive,1,1,5.16767160365716,0.6,no
objective,1,1,3.9775373585471745,0.12159090909090908,no
negative,1,1,0.0,-0.4,no
positive,2,2,2.7891412894037497,-0.016666666666666677,no
positive,1,1,0.0,0.0,no
positive,0,0,0.0,0.0,no
negative,0,0,-4.69570777196543,0.0,no
positive,1,1,0.0,0.9,no
objective,0,0,1.522473478687419,0.13636363636363635,no
positive,1,1,0.634599479542648,0.15000000000000002,no
negative,1,1,0.0,0.0,no
neutral,0,0,1.6264387003485972,-0.08928571428571429,yes
positive,0,0,0.0,0.0,no
negative,0,0,0.0,-0.4,no
negative,6,6,-0.292871145438127,0.016666666666666646,no
negative,0,0,0.0,-0.12500000000000003,no
positive,1,1,0.927524894935943,0.04999999999999999,no
positive,2,2,0.0,0.5,no
positive,3,3,-0.872364955634123,0.1375,no
objective,1,1,0.281785813434765,0.4,no
objective,0,0,1.999294940159359,0.0,no
positive,6,6,1.53879123544914,0.1,no
positive,2,2,1.46809000911203,0.0,no
objective,4,4,0.927524894935943,-0.13181818181818183,no
objective,1,1,0.0,0.0,no
positive,1,1,2.31429231390011,0.4,no
positive,1,1,0.0,0.0,no
positive,0,0,0.0,0.1,no
objective,1,1,0.0,0.0,no
positive,0,0,0.680720628079802,0.0,no
negative,0,0,0.0,0.0,no
positive,1,1,-3.657728750022868,0.1,yes
neutral,2,2,0.0,-0.15555555555555559,no
positive,0,0,0.0,0.0,no
negative,2,2,0.0,0.23333333333333336,no
negative,1,1,0.04028407658522398,-0.2785714285714286,no
negative,0,0,0.0,0.0,no
positive,2,2,0.992720122186223,0.16,no
positive,2,2,0.0,-0.07777777777777779,no
positive,1,1,1.724180399789762,-0.25,no
neutral,1,1,1.04366484030265,0.3333333333333333,no
positive,0,0,-0.738958058712628,0.0,no
positive,2,2,-0.251932748037953,-0.004761904761904763,no
positive,1,1,0.457007377521379,-0.08333333333333333,no
neutral,1,1,3.661250377611892,0.0,no
neutral,0,0,0.680720628079802,0.0,no
positive,1,1,3.47573912884161,0.7,no
neutral,2,2,0.0,0.3,no
positive,0,0,0.0,0.0,no
neutral,1,1,0.0,-0.3,yes
positive,4,4,0.0191540206361393,0.5916666666666667,no
neutral,0,0,0.0,0.1,no
neutral,0,0,0.539273336475273,0.0,no
positive,1,1,-0.251932748037953,0.2857142857142857,no
negative,0,0,0.0,-0.15625,yes
positive,1,1,1.09262600177811,0.13636363636363635,yes
positive,1,1,0.0,0.2548611111111111,yes
objective,2,2,0.695761806427916,0.0,no
positive,1,1,2.52934091750557,0.41111111111111115,no
negative,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,no
objective,2,2,4.4247342646552,0.11249999999999999,no
positive,2,2,1.21503846854329,0.375,no
objective,1,1,1.6867724112792262,0.20833333333333334,no
negative,3,3,0.557180871508522,-0.05000000000000002,no
negative,0,0,0.0,-0.2,no
negative,1,1,3.04415233322301,0.0,no
negative,0,0,0.11034299400284997,0.0,no
positive,3,3,0.927524894935943,-0.4,no
negative,1,1,0.728546610120507,0.19318181818181818,no
positive,0,0,0.0,0.0,no
negative,3,3,-2.91877069131024,-0.012499999999999997,no
neutral,0,0,0.0,0.0,no
objective,1,1,3.396897394254189,0.05,no
objective,0,0,0.0810706664966108,-0.6,no
positive,0,0,0.0,0.0,no
neutral,2,2,0.128867069018432,-0.25,no
negative,0,0,0.311560354419506,-0.3133333333333333,no
positive,0,0,0.0,-0.125,yes
neutral,0,0,1.09262600177811,0.06818181818181818,no
positive,1,1,2.4277673516069,0.3333333333333333,no
positive,3,3,0.0,0.30000000000000004,yes
negative,0,0,0.0,0.0,no
negative,0,0,0.0,0.0,no
negative,1,1,5.16767160365716,0.6,no
positive,2,2,0.703603506914847,0.35,yes
neutral,0,0,0.0,0.0,no
positive,1,1,0.0,0.0,no
positive,0,0,0.992720122186223,0.16,no
positive,0,0,0.0,0.0,no
positive,2,2,1.44700670157598,0.8,no
neutral,0,0,0.0,-0.5,yes
objective,0,0,0.634459143391872,0.21212121212121213,no
positive,0,0,0.0,0.0,no
negative,0,0,0.0,-0.3333333333333333,yes
objective,0,0,0.0,0.0,no
positive,0,0,1.29896406337605,0.0,no
positive,0,0,0.0,0.0,no
positive,1,1,1.12939836481468,0.45,no
positive,2,2,0.735803935885698,0.75,no
positive,1,1,4.376450259914909,0.75,no
negative,0,0,0.0,0.0,yes
positive,2,2,1.24441004191513,0.0,no
neutral,1,1,0.8437114172507,-0.05,no
negative,0,0,0.60259011929692,0.075,no
positive,1,1,2.73361862324363,0.5,no
negative,2,2,-2.3683717100031,-0.6999999999999998,yes
negative,0,0,0.0,0.0,no
positive,2,2,0.373813441994981,-0.15000000000000002,no
positive,1,1,0.0,0.0,no
objective,2,2,0.0,0.25,no
positive,1,1,0.0,0.1,no
objective,1,1,1.42874911747987,0.05,no
negative,0,0,1.999294940159359,0.0,no
neutral,1,1,0.0,0.0,no
positive,4,4,0.8646710049041301,0.2375,yes
positive,0,0,0.0,0.0,yes
positive,1,1,1.21503846854329,0.5,no
positive,1,1,0.927524894935943,-0.4,no
neutral,0,0,0.0,0.0,yes
positive,1,1,0.0,0.0,no
positive,3,3,1.8217825618220118,0.25,no
positive,1,1,0.0,0.0,no
positive,0,0,0.0,0.0,no
negative,1,1,0.0,0.2,no
positive,2,2,1.44519921674032,0.9,no
positive,3,3,1.767613622841624,0.13636363636363635,no
positive,0,0,1.540486506105843,-0.024999999999999994,yes
neutral,0,0,0.0,0.0,no
negative,1,1,0.680720628079802,-0.13333333333333333,no
neutral,1,1,1.44519921674032,0.32222222222222224,yes
positive,0,0,0.0,0.0,no
negative,1,1,1.41167560412092,0.0,no
negative,2,2,0.296120316675217,0.2777777777777778,no
positive,0,0,0.0,0.0,no
neutral,1,1,0.0,0.13636363636363635,no
objective,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,yes
negative,1,1,0.0,0.35,yes
positive,3,3,2.97664800856712,0.5,no
positive,2,2,3.47573912884161,0.5,no
positive,1,1,5.16767160365716,0.44999999999999996,yes
positive,1,1,0.0,0.0,no
neutral,3,3,1.3320233076609052,0.2729166666666667,no
positive,2,2,2.16516815193924,0.5333333333333333,yes
positive,2,2,1.11106268692218,0.30000000000000004,no
positive,3,3,0.0,0.6666666666666666,no
negative,0,0,0.680720628079802,0.0,no
positive,1,1,1.46358861687709,0.5,no
objective,0,0,0.0,0.0,no
positive,2,2,0.7635742418759409,0.16666666666666666,no
objective,0,0,1.21503846854329,0.5,no
positive,3,3,0.0,0.375,no
neutral,1,1,3.47573912884161,0.7,no
neutral,2,2,0.0,0.0,no
negative,1,1,0.8437114172507,0.5833333333333334,no
neutral,0,0,0.992720122186223,0.16,no
positive,1,1,1.03930603464402,-0.25,no
objective,2,2,2.64598623761997,0.17857142857142858,no
objective,1,1,1.05521412973117,0.0,no
objective,1,1,0.927524894935943,-0.4,no
negative,2,2,0.0,0.0,no
negative,0,0,1.10479786345963,0.0,no
objective,1,1,0.0,0.0,no
objective,0,0,1.13572779210215,0.05000000000000002,no
negative,1,1,-0.291639887855229,0.0,no
neutral,2,2,0.927524894935943,-0.4,yes
objective,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
negative,1,1,0.0,0.0,yes
positive,1,1,-0.0312297973905518,-0.26666666666666666,yes
positive,0,0,0.0,0.1,no
positive,2,2,1.11106268692218,0.30000000000000004,no
positive,2,2,0.409007141442534,0.1,no
positive,3,3,0.696145071560016,0.16666666666666666,no
negative,1,1,0.0,-0.07500000000000001,no
positive,0,0,-3.9337022115641602,0.25,no
positive,1,1,1.40073474131027,0.5,no
positive,3,3,0.281785813434765,0.4,no
negative,0,0,0.0,0.0,no
negative,0,0,0.680720628079802,0.0,no
positive,0,0,0.0,0.1,no
negative,1,1,-2.80761832551207,-0.3,no
positive,1,1,2.173745826860827,0.525,no
objective,1,1,0.0,0.0,no
negative,1,1,-1.185775006055378,-0.4166666666666667,no
positive,2,2,0.0,0.25,no
neutral,1,1,1.84685426876951,0.0,no
neutral,2,2,1.340024557631459,0.06666666666666667,no
negative,0,0,0.0,0.0,no
positive,1,1,1.1095627909131625,-0.13333333333333333,no
positive,0,0,2.490862076222323,0.06818181818181818,no
objective,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
positive,2,2,0.8331265857647874,0.22888888888888892,yes
negative,0,0,2.5844455668234207,0.021428571428571425,no
neutral,4,4,0.128867069018432,-0.2,no
positive,0,0,1.06419087648782,0.15,no
positive,0,0,-1.30898203522958,0.0,no
negative,0,0,0.0,0.0,yes
positive,2,2,4.86775284616383,0.35,no
positive,0,0,4.10302171789345,0.0,no
neutral,0,0,0.617555917504432,-0.1875,yes
neutral,0,0,0.0,0.0,no
negative,0,0,0.0,0.0,yes
objective,0,0,0.0,0.0,yes
positive,1,1,0.0,-0.2,no
positive,1,1,0.0,0.2,no
objective,0,0,0.128867069018432,-0.07777777777777779,no
positive,1,1,0.0,-0.15555555555555559,no
positive,2,2,2.582141788754422,0.40312500000000007,no
objective,0,0,0.0,-0.15555555555555559,no
negative,0,0,1.21836121740248,0.35,no
negative,1,1,0.952057100287233,-0.5,no
neutral,1,1,0.0,0.0,yes
positive,3,3,0.927524894935943,-0.4,no
positive,1,1,0.0,0.0,no
positive,2,2,2.88231448325629,0.26666666666666666,no
positive,1,1,5.6495208216976565,0.6,no
positive,1,1,0.680720628079802,0.09999999999999999,no
objective,0,0,0.0,0.0,no
positive,1,1,2.634912877692493,-0.13333333333333333,no
neutral,1,1,1.25810250562971,0.0,no
objective,1,1,0.927524894935943,-0.4,no
positive,2,2,1.44700670157598,0.5,no
positive,0,0,0.0,0.0,no
negative,1,1,1.09262600177811,0.13636363636363635,no
neutral,0,0,0.0,0.0,yes
neutral,0,0,2.12838175297564,-0.2,yes
neutral,2,2,0.0,0.0,no
negative,0,0,0.0,0.0,no
negative,2,2,0.0,0.0,no
positive,1,1,5.2208424306159475,0.55,no
positive,0,0,0.0,0.0,no
positive,2,2,0.8437114172507,-0.05,no
positive,1,1,0.0,0.0,no
objective,2,2,0.0,-0.125,no
objective,0,0,1.619351886343646,-0.008333333333333333,yes
negative,4,4,1.373417539981087,0.12142857142857143,no
positive,2,2,0.0,0.0,no
neutral,2,2,-0.251932748037953,0.2857142857142857,no
negative,1,1,1.46544180798639,-1.0,no
positive,0,0,-2.9501229335395633,9.25185853854297e-18,no
positive,4,4,8.250442321059271,0.7,no
positive,2,2,0.0,0.375,no
negative,0,0,0.895187525222222,-0.21428571428571427,no
neutral,1,1,2.20628855360071,0.13333333333333333,no
positive,2,2,2.1936467628917997,0.7000000000000001,no
negative,1,1,2.152767667390401,0.3666666666666667,no
neutral,0,0,0.457007377521379,-0.16666666666666666,no
neutral,0,0,0.0,0.0,no
positive,1,1,0.779955758806,0.55,no
positive,2,2,-0.447984596426972,0.13333333333333333,no
positive,3,3,0.0,0.25,no
positive,5,5,7.031360731801817,0.033333333333333326,no
neutral,0,0,-0.1742888330437632,-0.1111111111111111,no
neutral,2,2,1.10479786345963,0.0,no
positive,0,0,1.57838030279559,0.18333333333333335,no
positive,0,0,-0.0313522422293234,-0.4,no
positive,2,2,3.113872696036664,0.12142857142857144,no
positive,3,3,0.0,0.5,no
neutral,1,1,0.788699960682311,-0.3,yes
positive,2,2,-2.361589819801718,0.10000000000000002,no
positive,1,1,0.0,0.25,no
positive,0,0,2.592086856908011,0.1,yes
positive,2,2,0.0,1.0,no
objective,1,1,0.0,0.0,yes
neutral,0,0,0.0,0.0,no
objective,1,1,0.448131023591772,0.0,no
positive,1,1,2.5796367332633503,0.8,no
positive,1,1,3.47573912884161,0.7750000000000001,no
positive,1,1,1.7136079925953789,-0.016666666666666666,no
positive,0,0,0.0,0.0,no
objective,1,1,-2.91877069131024,0.1,no
positive,0,0,0.0,0.0,no
positive,1,1,0.585797754871022,0.0,no
negative,1,1,1.32743923198652,0.05277777777777778,no
positive,0,0,0.572639764211866,0.0,no
positive,2,2,0.0,0.5,no
positive,1,1,1.44519921674032,0.8,no
negative,3,3,2.8284975378591812,-0.2,no
neutral,2,2,0.0,0.2833333333333334,no
positive,0,0,0.835616076147517,0.0,no
positive,0,0,0.0,0.0,no
positive,0,0,1.22297934337273,0.45,no
positive,0,0,0.9230674023034664,0.0,no
neutral,1,1,1.62535028801904,-0.2,no
positive,1,1,1.23567825728086,0.45,no
negative,0,0,1.003444179024664,0.009523809523809526,no
positive,2,2,0.0,0.475,yes
positive,1,1,1.08258407596962,0.65,no
objective,2,2,-0.33836424531674,0.2765151515151515,no
negative,1,1,0.0,0.0,no
positive,0,0,0.0,0.55,yes
positive,5,5,3.8495525708365914,0.6,no
neutral,1,1,0.0,0.0,no
objective,1,1,0.0,0.5,no
positive,2,2,0.0544789358725679,0.5,no
positive,1,1,3.604606197860042,0.35,no
positive,0,0,1.12214305456491,-0.16666666666666666,no
negative,1,1,0.703603506914847,-0.09999999999999999,no
positive,1,1,0.0,0.0,yes
positive,2,2,2.5506618404629062,0.26249999999999996,no
positive,1,1,0.0,0.5,yes
positive,1,1,-0.10749534704191599,-0.1,no
positive,1,1,0.0,0.5,no
positive,1,1,0.0,0.0,no
positive,0,0,0.0,0.0,no
negative,1,1,1.524702695599271,-0.03125,no
positive,1,1,2.6181673110817982,0.35000000000000003,no
objective,1,1,0.0,0.0,yes
positive,1,1,3.171811004065763,-0.4,no
neutral,0,0,0.0,0.0,no
positive,3,3,1.08258407596962,0.4,no
negative,0,0,2.0581857811804447,-0.12626262626262627,no
positive,2,2,0.0,0.4,no
positive,1,1,0.591577614777139,0.021428571428571436,yes
objective,1,1,1.05521412973117,0.0,no
positive,1,1,2.170345771724517,0.14583333333333331,no
positive,2,2,0.8437114172507,0.17500000000000002,no
positive,2,2,3.47573912884161,0.475,yes
positive,1,1,0.0,0.0,no
positive,0,0,0.0,0.1,no
positive,2,2,0.0,0.0,no
objective,0,0,0.0,0.0,no
negative,0,0,0.0,0.0,no
positive,2,2,0.0,0.35,no
neutral,0,0,0.0,0.0,yes
objective,0,0,0.0,0.0,yes
positive,3,3,1.46809000911203,0.0,no
positive,0,0,1.078546672950546,0.3333333333333333,no
positive,4,4,7.448486896544997,0.48,no
positive,2,2,-1.1887177611818278,0.3190476190476191,no
positive,1,1,1.39201371732222,0.1875,no
positive,2,2,1.08258407596962,0.15000000000000002,no
positive,6,6,3.627932125112124,0.0,no
positive,3,3,3.42041728812236,0.3611111111111111,no
positive,1,1,5.785227521161592,0.20625,no
positive,1,1,3.4403983878509288,-0.03472222222222222,no
negative,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,yes
positive,2,2,0.0,0.8,no
positive,1,1,2.47381912138667,0.275,no
negative,0,0,0.0,0.0,yes
positive,3,3,2.16130018114832,-0.09999999999999998,yes
positive,4,4,1.08258407596962,0.6000000000000001,yes
positive,3,3,3.47573912884161,0.44999999999999996,yes
positive,0,0,1.21836121740248,0.35,no
positive,1,1,0.0,0.5,yes
negative,2,2,0.476613862082554,0.37857142857142856,yes
negative,0,0,-3.51171860862072,-0.6999999999999998,no
positive,0,0,0.0,0.0,yes
negative,2,2,0.400001427174251,-0.10416666666666667,no
positive,1,1,0.0,0.4,no
positive,3,3,5.044448760608061,0.06111111111111109,no
