@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute polarity real
@attribute compound real
@data
objective,0.0,0.0
positive,1.0,0.6892
positive,0.39999999999999997,0.9217
objective,0.0,0.0
positive,-0.1,-0.6948
positive,0.5,0.6249
neutral,0.0,0.4019
positive,-0.4,0.5267
positive,0.8,0.6785
neutral,0.0,0.0772
positive,0.0,0.0
positive,0.275,0.7081
objective,0.0,0.25
positive,0.5,0.5106
positive,0.575,0.4767
positive,0.33134920634920634,0.7906
objective,0.5,0.7269
positive,0.4,0.6988
objective,0.0,0.0
neutral,0.2,0.6124
objective,-0.1,-0.2481
negative,-0.125,-0.4184
neutral,-0.09375,0.0
negative,0.25,0.7825
negative,-0.35000000000000003,-0.8302
neutral,0.0,0.0
objective,0.0,0.0
objective,-0.07777777777777779,0.0
positive,0.5,0.5574
neutral,0.21666666666666665,0.5562
objective,-0.15,0.0
positive,0.4444444444444444,0.9015
positive,0.0,0.0
objective,-0.2,0.0
objective,-0.12000000000000001,0.8126
objective,0.5666666666666667,0.4939
positive,0.0,0.0
positive,0.1,0.508
neutral,0.06818181818181818,0.0
positive,0.5,0.9432
negative,-0.4,-0.5423
positive,0.8,0.7245
neutral,0.16666666666666666,0.0
positive,0.375,0.6597
positive,0.16,0.8271
positive,0.5,-0.1007
positive,0.0,0.0
neutral,0.25,0.2023
objective,0.0,0.5574
negative,0.6,0.0772
negative,-0.6,-0.6597
negative,-0.06666666666666667,-0.6834
positive,0.4787878787878788,0.8588
neutral,-0.4,0.25
positive,0.8,0.6808
positive,0.3333333333333333,0.7184
negative,0.0,-0.4572
objective,0.0,0.0
positive,0.0,0.3382
negative,-0.6,0.5411
neutral,0.0,0.555
objective,0.0,-0.4497
negative,-0.3214285714285714,0.3382
positive,0.0,0.93
negative,-0.03333333333333336,-0.1027
negative,-0.4,0.3919
negative,0.2,0.0
neutral,0.5,-0.6571
neutral,0.022222222222222237,0.2135
positive,0.4,0.7184
objective,0.0,-0.2732
neutral,1.0,0.6369
objective,0.25,0.0
negative,0.525,0.5423
neutral,-0.2,0.0
objective,-0.2833333333333333,0.0
positive,-0.05,0.4738
positive,0.25925925925925924,0.4215
negative,0.09999999999999999,0.7783
neutral,0.125,-0.296
negative,-0.041666666666666664,-0.6808
positive,0.0,0.6351
objective,0.0,0.0
positive,0.0,0.0
positive,0.4,0.5423
positive,0.049999999999999996,0.0
objective,0.0,0.7128
positive,0.5,0.8268
neutral,0.0,0.0
neutral,0.0,0.0
positive,0.2,0.0
positive,0.21250000000000002,0.4019
neutral,-0.4,0.0
objective,0.0,0.0
positive,0.325,0.7644
positive,0.2,0.5399
positive,-0.16666666666666666,0.6908
positive,0.8,0.8152
objective,-0.2,0.0
neutral,0.0,0.1027
neutral,0.0,0.0
neutral,0.0,0.0
neutral,0.15000000000000002,0.0
positive,0.8,0.6633
negative,0.0,-0.6908
negative,-0.34375,-0.4215
negative,0.7,-0.3412
positive,0.5,0.68
positive,0.0,0.0
negative,0.25,0.0258
positive,0.39999999999999997,0.7592
positive,0.8,0.93
positive,0.6,0.2023
positive,0.5681818181818181,0.7506
objective,0.5,0.3612
positive,-0.6,0.0
positive,0.21666666666666667,0.7263
objective,0.0,0.516
objective,0.0,0.4215
objective,0.0,0.0
objective,0.0,0.0
negative,0.0,0.1779
positive,0.0,0.6114
positive,0.4,0.8974
positive,0.5,0.872
positive,0.0,0.4825
neutral,0.3333333333333333,-0.5267
neutral,0.2857142857142857,0.7227
negative,-0.2,-0.765
objective,0.0,0.0
neutral,0.06818181818181818,0.0
neutral,0.0,-0.25
negative,-0.033333333333333354,0.775
neutral,0.0,-0.5707
neutral,0.0,0.296
neutral,-0.4,-0.5423
objective,0.1,0.0
objective,0.0,0.296
negative,0.0,-0.296
positive,0.3,0.8074
negative,-0.16666666666666666,0.0
negative,0.0,-0.5267
positive,0.2722222222222222,0.8967
negative,0.0,0.0772
negative,0.0,0.0
positive,0.0,0.1134
positive,0.8,0.4215
neutral,0.4,0.721
neutral,0.1,0.6887
objective,0.22227272727272726,0.5719
positive,0.175,-0.3182
positive,0.0,0.34
objective,0.5,0.6369
positive,0.0,0.0
neutral,0.0,0.0
positive,0.4,0.6467
objective,0.0,0.0
negative,0.25,-0.4391
neutral,-0.2,-0.5719
objective,0.0,0.0
negative,-0.21111111111111114,-0.7969
negative,0.0,0.0
neutral,0.0,0.34
positive,0.0,0.508
positive,0.0,0.4404
negative,0.0,-0.2263
negative,0.09999999999999999,-0.0772
objective,0.0,0.0
positive,0.0,0.5093
neutral,0.08484848484848484,0.0
objective,-0.13333333333333333,0.0
positive,-0.4,0.0772
positive,0.03749999999999999,0.6369
neutral,0.0,0.0
positive,0.8,0.6588
neutral,0.2,0.5719
negative,0.0,-0.4767
positive,0.0,-0.3382
neutral,0.06818181818181818,0.5719
neutral,-0.0875,0.0
positive,0.0,0.0
objective,0.8,0.5859
negative,-0.2,-0.8225
neutral,0.04545454545454545,0.2023
positive,-0.5,0.0572
neutral,0.1875,0.0
positive,0.8,0.0258
positive,0.39166666666666666,0.795
neutral,0.0,0.4404
objective,0.0,0.0
objective,0.0,-0.0772
positive,0.15833333333333333,0.7352
neutral,-0.13333333333333333,0.6486
neutral,-0.004761904761904782,0.3802
positive,0.0,0.0
neutral,0.06666666666666667,-0.296
positive,0.5,0.8561
neutral,-0.1,0.0
neutral,-0.07500000000000001,0.0
positive,0.0,0.4588
objective,-0.2,0.0
positive,0.5666666666666667,0.7865
negative,-0.125,0.5426
objective,0.0,0.3182
positive,0.25,0.6369
positive,0.16666666666666666,0.8462
negative,0.5,0.8519
neutral,-0.1,-0.4019
positive,-0.15555555555555559,-0.6792
positive,0.35416666666666663,0.7773
neutral,-0.09375,0.0
positive,0.0,0.5707
positive,0.2,0.0
neutral,0.0,0.0
positive,0.35,0.7184
positive,-0.16666666666666666,0.7494
negative,0.13636363636363635,0.0
positive,0.0,0.0
positive,0.0,0.7579
positive,0.0,-0.6199
positive,0.0,-0.6597
positive,0.6,0.7003
positive,0.0,0.508
neutral,0.0,0.0
positive,0.7,0.7964
neutral,-0.4,0.0
neutral,0.30000000000000004,-0.4482
neutral,0.0,0.0
objective,0.049999999999999996,0.0
positive,0.2,0.4404
neutral,0.0972222222222222,0.6124
positive,0.5333333333333333,0.8932
positive,0.0,-0.1779
neutral,0.006122448979591839,0.5859
positive,0.5,0.8766
neutral,0.4,0.5106
positive,0.0,0.6705
positive,0.5375,0.7777
neutral,0.0,0.0
positive,0.25,0.8519
objective,0.45,0.8402
neutral,0.0,-0.4215
objective,0.0,0.34
positive,0.65,0.8319
positive,0.6,0.7345
positive,-0.5,0.2648
positive,0.4318181818181818,0.9818
positive,0.0,-0.1531
positive,0.375,0.6059
positive,-0.15555555555555559,0.3544
positive,0.0,0.0
positive,0.5,0.0
positive,0.5666666666666667,0.8519
negative,0.0,-0.4588
positive,0.6,0.6114
objective,0.0,0.0
objective,0.0,0.4588
positive,1.0,0.7506
neutral,0.0,0.0
objective,0.25,0.3182
negative,0.0,0.2732
objective,0.0,0.0
objective,0.0,0.0
positive,0.06818181818181818,0.712
negative,0.4,0.0
objective,-0.2,0.0
positive,0.0,0.7096
objective,-0.2,0.0
neutral,-0.018750000000000003,0.3818
neutral,0.0,0.0
objective,-0.4,0.0
neutral,0.0,-0.0258
positive,0.0,-0.7825
neutral,0.2,0.4404
positive,0.39999999999999997,0.9454
neutral,0.11666666666666665,-0.2732
negative,0.0,0.0258
positive,0.0,0.0
positive,0.0,0.5106
positive,0.16249999999999998,0.9001
positive,0.6666666666666666,0.9233
positive,0.1,0.3612
neutral,-0.2,-0.4184
negative,0.2,0.0
objective,0.0,0.0
positive,0.19318181818181818,0.3034
objective,0.0,0.0
objective,0.0,-0.8176
objective,-0.05,0.0
negative,-0.48750000000000004,-0.8011
positive,1.0,0.6808
neutral,0.14285714285714285,-0.2402
positive,0.13636363636363635,0.8002
neutral,0.0,0.0
positive,0.5,0.6103
neutral,0.0,0.4215
positive,0.13636363636363635,0.0
neutral,0.0,0.0
objective,-0.2,0.0
objective,0.0,0.5719
neutral,0.25,0.0
positive,0.25,0.4404
positive,0.5875,0.2679
positive,0.043181818181818175,0.4559
positive,-0.4,0.555
positive,0.7,0.4404
objective,0.0,0.0
objective,0.0,0.0
positive,-0.07500000000000001,0.0
objective,0.4,0.6166
negative,-0.10961538461538461,-0.6247
positive,0.0,0.0
positive,0.05,0.7513
objective,0.07878787878787878,-0.1779
neutral,0.0,0.0
neutral,0.0,0.0772
positive,-0.1,-0.5905
positive,0.3,0.6124
neutral,0.0,0.2263
negative,0.7,-0.3412
positive,0.3166666666666667,0.4738
neutral,0.0,0.0
positive,0.15833333333333333,0.69
negative,-0.14583333333333334,-0.6428
neutral,0.13636363636363635,0.0
objective,0.0,0.0
positive,0.5,0.5574
positive,0.6,0.8402
positive,0.0,0.3971
objective,-0.07777777777777779,-0.4939
negative,0.4,0.0
neutral,0.0,0.0
objective,-0.25,0.0
neutral,-0.1,0.0
objective,-0.2,0.0
positive,0.2590909090909091,0.7906
positive,1.0,0.7964
neutral,0.0,-0.5538
objective,0.0,0.0
neutral,0.03333333333333333,0.0
positive,0.0,0.5538
positive,0.24318181818181817,0.7506
objective,0.13636363636363635,0.0
neutral,-0.2,0.2023
positive,0.0,0.0
neutral,0.4,0.0
positive,0.09999999999999999,0.9324
positive,0.6428571428571428,0.7034
objective,0.0,0.0
negative,0.4,-0.8225
neutral,0.0,0.3182
positive,0.06666666666666667,0.8885
positive,0.7,0.4404
positive,-0.15000000000000002,0.8074
neutral,0.0,0.0
neutral,0.15,0.5562
neutral,0.0,-0.5994
negative,0.45,-0.121
objective,0.0,0.0
objective,-0.13181818181818183,0.1311
positive,0.28409090909090906,0.5859
negative,0.0,0.0
positive,0.3444444444444445,0.5859
neutral,-0.0625,0.0
negative,-0.2125,-0.7183
negative,0.5,0.4497
neutral,0.0,0.0
positive,0.0,0.0
objective,0.0,0.0
negative,-0.5,-0.0772
negative,0.2857142857142857,-0.1531
positive,0.0,-0.3182
objective,0.0,0.0
positive,0.375,0.5256
neutral,-0.23076923076923078,0.5267
positive,0.0,0.0
positive,0.5,0.0
objective,0.1,0.25
positive,0.1,0.7579
positive,0.0,0.296
positive,0.65,0.9422
positive,0.13636363636363635,0.5994
objective,0.25,0.34
positive,0.25,0.8802
positive,0.0,0.0
positive,0.0,0.5399
objective,0.0,0.0
objective,0.0,0.0
positive,0.14285714285714285,0.7513
positive,0.25,0.0
positive,-0.16666666666666666,0.6696
negative,0.0,-0.1027
neutral,-0.08333333333333333,-0.6486
neutral,0.0,0.0
negative,0.0,0.5574
negative,0.0,-0.2998
positive,0.7,0.6419
positive,0.35,0.3182
neutral,0.0,0.0
objective,0.65,0.6369
negative,0.0,0.0
negative,-0.18253968253968253,-0.6412
positive,0.13333333333333333,0.4404
objective,0.12878787878787878,0.0
neutral,0.0,-0.7236
positive,0.0,0.2263
positive,0.5,0.7901
positive,0.35,0.7096
neutral,0.11527777777777777,0.4559
neutral,0.4,0.6597
negative,0.0,-0.6412
positive,0.0625,0.0
positive,0.6,0.9118
positive,-0.08333333333333333,-0.1779
negative,-0.10714285714285715,-0.4003
positive,0.6,0.5705
negative,0.13636363636363635,0.4144
neutral,0.5,0.3612
neutral,0.0,0.6588
positive,0.0,0.0
positive,0.7,0.4404
positive,0.04999999999999999,0.0
negative,0.0,0.0
neutral,0.35,0.0
objective,0.0,0.0772
positive,0.27878787878787875,0.6037
positive,0.43333333333333335,0.7626
negative,-0.29583333333333334,-0.7506
neutral,-0.4,-0.4588
positive,0.0,0.0
objective,0.1,0.7964
objective,0.0,0.8957
positive,0.65,0.9216
positive,0.0,0.0772
neutral,0.0,0.0
positive,0.13636363636363635,-0.2225
positive,0.0,0.0
positive,0.2833333333333333,0.4767
objective,0.0,0.0
positive,0.0,-0.2942
neutral,0.7000000000000001,0.9136
negative,0.13636363636363635,0.0
positive,0.0,0.5267
positive,0.25,0.4939
negative,-0.2571428571428572,0.0
positive,0.75,0.7906
negative,0.09545454545454544,-0.8405
neutral,0.08,0.4574
negative,-0.25,-0.296
neutral,0.25,0.6369
positive,0.0,0.5255
positive,0.6,0.7964
objective,0.0,0.0
neutral,0.0,0.0
objective,-0.16666666666666666,0.0
negative,-0.041666666666666664,0.0
positive,0.25,0.6908
negative,0.5,0.836
negative,0.125,-0.6908
objective,-0.0888888888888889,0.0
negative,0.1,-0.357
positive,0.13727272727272727,0.6486
negative,0.5,-0.3612
objective,0.0,0.0
negative,0.0,-0.2263
positive,0.0,0.8964
positive,0.5,0.9191
positive,0.0,0.4391
neutral,0.05770202020202019,0.0
negative,-0.8,-0.4389
positive,-0.35,0.5106
positive,0.06666666666666667,-0.2481
neutral,0.0,0.0
objective,0.0,-0.1531
neutral,0.0,0.0
positive,0.0,0.6408
positive,-0.08181818181818182,0.0
objective,0.0,-0.5994
negative,0.4,0.836
objective,0.0,0.5399
objective,0.06818181818181818,0.0
neutral,-0.2125,-0.296
neutral,0.0,0.0
neutral,0.8,0.5859
negative,-0.125,-0.296
positive,0.2,0.6997
neutral,0.0,-0.4019
positive,0.8,0.9331
positive,0.0,0.4588
positive,0.5,0.3612
positive,0.17857142857142858,0.4574
neutral,0.7,0.5502
positive,0.0,-0.6908
neutral,0.0,0.34
negative,-0.275,-0.8484
positive,0.5,0.5256
positive,0.4166666666666667,0.296
neutral,0.0,0.0
negative,0.9,0.0129
positive,0.375,0.4003
objective,0.0,0.0
negative,0.0,0.0
neutral,0.0,-0.4019
negative,-0.5,-0.4215
neutral,0.05000000000000001,0.126
positive,0.0,-0.7177
positive,0.0,0.0
neutral,0.0,0.6369
positive,0.75,0.7901
positive,0.0,0.4939
objective,0.0,0.0
neutral,0.0,0.0
objective,0.13333333333333333,0.7964
positive,0.033333333333333326,-0.8928
positive,0.3499999999999999,0.4588
positive,0.04999999999999999,-0.1531
positive,0.11249999999999999,0.7717
positive,0.4,0.5106
positive,0.31666666666666665,0.5267
positive,0.9,0.8402
positive,0.3333333333333333,0.883
objective,0.09375,0.296
positive,-0.3,0.7861
negative,0.03333333333333333,-0.296
negative,-0.10000000000000002,-0.0954
negative,0.0,0.0
positive,0.4611111111111111,0.9296
neutral,0.0,0.1531
negative,-0.2125,-0.7183
positive,0.0,0.5859
objective,0.0,0.0
neutral,0.0,0.0
positive,0.8,0.6892
positive,0.0,0.0
positive,0.175,0.5267
positive,0.2,0.5859
positive,0.19814814814814816,0.6705
positive,0.8,0.6892
positive,0.6,0.2617
positive,0.8,0.6588
negative,-0.6999999999999998,-0.9022
positive,0.39999999999999997,0.8478
positive,0.5,0.4404
positive,0.2708333333333333,0.7906
positive,0.0,0.0
neutral,0.022222222222222213,-0.6597
negative,-0.2833333333333333,-0.4767
objective,0.0,0.0
positive,0.06666666666666667,0.6705
neutral,0.0,0.0
positive,0.0,0.0
negative,-0.0625,-0.719
positive,0.38,0.8689
positive,0.4,0.5837
neutral,0.0,0.0
positive,0.3333333333333333,0.4588
positive,0.0,0.5673
neutral,0.5333333333333333,0.7964
neutral,0.25,-0.5106
positive,0.0,0.0
positive,-0.2777777777777778,0.0
positive,-0.05,0.6351
positive,0.375,0.6114
objective,0.0,-0.471
positive,0.1,0.0
positive,0.1,0.0
positive,0.3666666666666667,0.7884
negative,-0.15000000000000002,0.0
negative,0.0,0.5423
positive,0.5464285714285715,0.9373
negative,0.35,0.6124
objective,0.1,0.0
neutral,0.25,0.3802
positive,0.0,-0.5707
positive,-0.1,-0.168
positive,0.4,0.7902
positive,0.37777777777777777,0.8718
objective,0.0,0.0
negative,-0.5,-0.902
neutral,-0.22916666666666669,-0.5574
positive,0.0,0.4199
neutral,0.5,0.5719
positive,0.4166666666666667,0.6908
positive,-0.4,0.7494
negative,0.125,0.25
positive,0.5,0.5859
positive,0.3214285714285714,0.9106
positive,0.5,0.7579
positive,0.4,0.8384
negative,0.0,-0.0772
negative,-0.15000000000000002,0.1739
positive,0.65,0.9201
negative,-0.3333333333333333,-0.631
neutral,0.0,-0.8225
positive,0.3333333333333333,0.5994
positive,0.0,0.5519
positive,-0.022222222222222237,0.4215
neutral,0.0,0.0
positive,0.14545454545454545,0.6705
neutral,0.5,0.7249
neutral,0.175,-0.25
negative,-0.3,-0.1027
positive,0.375,0.4118
neutral,0.0,-0.3164
positive,-0.4,0.0
objective,0.04999999999999999,0.875
positive,0.0,0.0
objective,0.1,0.0
objective,0.0,0.4019
positive,-0.025,0.0
neutral,0.033333333333333326,-0.5719
positive,0.0,0.0
positive,0.32499999999999996,0.6476
positive,0.5,0.4588
positive,0.2,0.8953
positive,0.3,0.846
positive,0.8,0.5719
positive,-0.25,-0.5076
positive,0.26666666666666666,0.7506
positive,0.0,0.0
positive,-0.2916666666666667,-0.5108
negative,-0.42000000000000004,-0.8531
negative,-0.051851851851851864,0.6597
positive,0.5583333333333333,0.9203
neutral,0.061904761904761886,0.5423
neutral,-0.1125,0.1531
objective,0.0,0.0
neutral,0.0,0.3612
neutral,0.0,0.4404
positive,0.2433035714285714,0.8345
positive,0.5,0.9483
positive,0.25,0.6696
negative,0.35,0.5093
negative,-0.2,-0.2263
negative,-0.4318181818181818,-0.34
positive,0.8000000000000002,0.4939
objective,-0.1,0.0
neutral,0.0,0.5848
neutral,-0.39999999999999997,-0.34
positive,0.3666666666666667,0.9166
objective,0.0,0.0
positive,-0.3321428571428571,0.2023
negative,0.0,0.2263
objective,0.4,0.5106
positive,-0.4,0.0
positive,0.4,0.0
neutral,-0.2,0.0
positive,0.033333333333333326,-0.5696
positive,0.7000000000000001,0.8955
neutral,0.0,-0.3578
positive,0.5,0.8588
positive,0.13333333333333336,0.3802
positive,0.8,0.5859
negative,1.0,-0.4019
negative,-0.4,0.4019
objective,-0.06111111111111113,0.0772
objective,0.0,0.0
positive,0.25,0.4588
neutral,0.2,0.4576
positive,0.5333333333333333,0.836
negative,0.0,-0.2212
neutral,0.0,0.0
negative,0.0,0.4939
positive,-0.15000000000000002,-0.3182
negative,0.35,0.0
neutral,0.2,0.5994
positive,0.4166666666666667,0.2714
positive,0.225,0.8398
positive,0.7,0.4926
negative,0.0,-0.4588
neutral,0.0,0.4404
neutral,0.0,-0.1511
positive,0.0,0.0
neutral,0.0,0.0
positive,0.26666666666666666,0.8436
neutral,0.0,0.0
negative,0.32499999999999996,0.4404
positive,0.2,0.0
negative,-0.35,-0.2404
positive,0.2916666666666667,0.8687
objective,0.0,0.0
negative,0.0,-0.7506
positive,0.0,-0.6562
neutral,-0.3,-0.296
positive,0.75,0.9325
neutral,0.0,-0.743
positive,0.8000000000000002,0.4939
positive,0.0,0.7506
objective,0.0,0.0
positive,0.15000000000000002,0.6892
negative,-0.4,-0.3604
positive,-0.25,0.0516
positive,0.2,-0.4696
positive,-0.3333333333333333,-0.2481
positive,0.5,0.8302
negative,-0.05,-0.6124
negative,0.0,0.0
positive,-0.1875,0.4404
objective,0.0,-0.2732
neutral,-0.1,-0.4019
negative,-0.04999999999999999,-0.5354
positive,0.45,-0.0516
positive,0.0,0.508
neutral,0.0,0.0
positive,-0.1527777777777778,0.5411
positive,0.0,0.7955
positive,-0.125,0.5719
neutral,0.0,-0.4574
negative,-0.2,-0.6906
negative,-0.4333333333333333,-0.7269
negative,0.12023809523809524,0.3126
negative,-0.4,-0.2023
neutral,0.04999999999999999,0.4019
positive,-0.5,0.3769
objective,-0.08787878787878789,-0.6705
objective,0.13636363636363635,0.6808
negative,-0.1,-0.4215
positive,0.0,0.3612
neutral,0.0,-0.5994
positive,0.26666666666666666,0.765
positive,0.4681818181818182,0.6249
positive,-0.6999999999999998,-0.5848
neutral,0.0,0.0
positive,0.45,0.957
positive,0.8,0.6249
positive,0.7,0.4404
negative,0.25,0.1007
negative,0.15833333333333333,0.6908
negative,-0.3821428571428572,-0.5106
negative,0.0,-0.6908
positive,0.5,0.6449
positive,0.0,0.0
negative,0.2857142857142857,0.0857
positive,0.8833333333333333,0.9427
neutral,-0.05,0.0
positive,0.26666666666666666,0.5972
positive,0.475,0.8012
objective,0.25,0.5859
positive,0.0,0.0
positive,0.31212121212121213,0.5859
neutral,0.35,0.3182
neutral,0.0,-0.296
positive,-0.15000000000000002,-0.296
positive,0.26666666666666666,0.5893
positive,0.55,0.8271
negative,0.0,-0.296
positive,0.0,0.0
neutral,-0.03,-0.0516
positive,0.20625000000000004,0.6619
positive,0.35,0.8942
negative,0.0,-0.6124
negative,0.8,0.8827
negative,0.4166666666666667,0.7906
positive,0.5,0.6705
neutral,0.0,0.0
positive,0.0,0.0
positive,0.3,0.5719
positive,0.5,0.9563
positive,-0.3333333333333333,0.0516
negative,0.16666666666666666,0.0
objective,0.0,0.0
negative,-0.8,0.0
negative,0.1,-0.4572
positive,0.7000000000000001,0.1531
positive,1.0,0.8011
positive,0.0,-0.7177
neutral,0.13636363636363635,0.2023
negative,-0.6999999999999998,-0.6408
negative,0.4166666666666667,-0.4215
objective,0.2,0.0
positive,-0.8,-0.1007
positive,0.0,0.0
positive,0.32,0.765
negative,0.0,0.0
positive,0.16,-0.296
objective,0.0,0.0
negative,0.5,-0.1779
positive,0.4,0.0
positive,0.0,0.6975
neutral,0.0,0.0
negative,-0.125,-0.4019
positive,0.3,0.2244
negative,-0.07500000000000001,-0.296
negative,-1.0,-0.4019
objective,0.0,0.0
negative,0.15,0.4404
neutral,0.08,0.0
positive,0.2,-0.0021
objective,0.0,0.0
positive,0.35,0.7568
positive,0.0,0.0
positive,0.0,0.0
negative,0.0,-0.2481
negative,0.2125,0.6038
neutral,0.3181818181818182,0.0772
negative,-0.35,-0.765
positive,0.325,0.5256
negative,-0.1,-0.6229
positive,0.8,0.3016
positive,0.16666666666666666,0.0
positive,0.5,0.7003
objective,0.4,0.296
neutral,0.0,0.0
negative,0.0,0.0
negative,0.2,0.1477
positive,0.0,0.3818
positive,0.0,0.0
positive,0.16818181818181818,0.5106
positive,0.0,0.0
negative,0.0,0.3818
positive,0.3181818181818182,0.6808
negative,0.0,-0.296
negative,0.0,0.0
positive,0.8,0.7163
objective,0.0,0.4215
negative,-0.056249999999999994,-0.6597
positive,-0.6999999999999998,0.0516
positive,-0.23333333333333334,0.4199
neutral,0.0,0.0
negative,0.0,-0.25
neutral,0.0,-0.4939
positive,0.0,-0.2263
positive,0.07083333333333335,0.7345
negative,-0.30000000000000004,-0.1027
positive,0.0,0.5526
positive,0.0,-0.2244
neutral,-0.16666666666666666,0.0
negative,0.5,-0.0258
positive,0.0,0.8636
positive,0.16666666666666666,0.5766
positive,0.0,-0.6072
objective,0.0,0.0
negative,0.07500000000000001,0.128
neutral,0.0,0.0
neutral,0.0,0.0
positive,-0.4,0.0
negative,-0.07777777777777779,-0.34
objective,0.14285714285714285,0.0
positive,0.7,0.4404
positive,0.06818181818181818,0.4939
positive,-0.4,0.4215
neutral,0.0,0.3612
positive,0.1787878787878788,0.5411
neutral,0.5,0.8146
negative,0.0,-0.5267
positive,0.4787878787878788,0.6249
negative,0.0,-0.6705
positive,0.2590909090909091,0.8975
positive,0.7000000000000001,0.6124
negative,0.09999999999999999,0.8885
negative,0.19999999999999998,-0.4588
positive,0.35,0.0
positive,0.0,0.5707
positive,0.2833333333333333,0.6908
positive,0.0,-0.1531
negative,0.2,-0.5621
positive,0.4375,0.2055
positive,-0.18333333333333335,-0.7081
positive,0.3,0.8016
neutral,0.0,0.0
positive,0.14999999999999997,-0.6943
neutral,0.05,-0.5106
positive,1.0,0.6369
positive,0.5,0.4588
positive,0.4,0.5719
negative,0.0,0.1027
neutral,0.0,0.0
negative,-0.5,-0.6956
neutral,0.0,0.0
positive,-0.6000000000000001,0.6808
negative,0.6000000000000001,0.1027
positive,0.0,0.7506
negative,-0.5,-0.8772
positive,0.5166666666666667,0.5951
positive,0.175,0.4404
positive,1.0,0.6369
positive,0.8,0.5473
objective,0.0,0.0
negative,0.0,-0.3818
negative,0.07402597402597401,-0.296
negative,0.0,0.0
negative,-0.07500000000000001,0.3612
positive,0.4,0.0
neutral,0.0,0.3595
objective,0.0,0.0
positive,0.5,0.5093
objective,-0.4,0.0
negative,0.1,-0.765
positive,-0.6999999999999998,-0.7616
positive,0.0,0.0
objective,-0.1,0.4767
objective,0.0,0.0
objective,0.03333333333333333,0.6908
positive,-0.3,0.0
objective,-0.16666666666666666,0.2263
positive,0.0,0.2263
negative,-0.125,-0.4329
neutral,0.0,-0.2732
objective,-0.1,0.0
negative,-0.033333333333333326,-0.5423
objective,0.6,0.0
positive,0.0,0.0
positive,0.0,0.6124
positive,0.0,0.0
neutral,-0.039999999999999994,-0.1832
positive,0.0,0.0
objective,0.0,0.0
positive,0.15,0.6988
positive,0.1,0.3802
negative,-0.2,0.0
neutral,0.0,0.5707
positive,0.0,0.0
objective,0.25,0.0
positive,-0.35,0.0
neutral,0.0,0.25
positive,0.1,-0.186
positive,0.25,0.8016
positive,0.3,0.6562
positive,0.2,0.4926
positive,0.4,0.7964
negative,0.0,0.0
positive,0.22499999999999998,-0.1655
neutral,-0.25,0.0
positive,0.0,-0.4404
negative,-0.4318181818181818,-0.9287
positive,0.09999999999999998,0.5209
negative,-0.7,-0.3182
positive,0.35000000000000003,0.8718
positive,0.65,0.7345
negative,0.0,-0.34
objective,0.0,0.0
neutral,0.31714285714285717,0.765
objective,0.16666666666666666,0.0
positive,-0.15000000000000002,-0.5948
positive,0.14285714285714285,0.4199
positive,0.5666666666666667,0.8902
negative,0.0,-0.5106
positive,0.5,0.7351
neutral,0.0,0.0
positive,0.04545454545454545,0.1511
negative,0.08333333333333333,-0.3954
objective,0.3,0.4588
positive,0.0,0.6892
objective,0.1,0.0
positive,0.0,0.5267
neutral,0.36666666666666664,0.5106
positive,0.2333333333333333,0.7608
positive,0.26666666666666666,0.7424
objective,-0.15555555555555559,0.34
positive,0.0,0.3818
negative,-0.3,0.0772
positive,0.09999999999999998,0.7372
positive,0.0,0.0
positive,0.26666666666666666,0.8578
positive,0.0,0.4574
negative,0.0,-0.5935
positive,0.0,0.0
negative,-0.35454545454545455,-0.3291
objective,-0.2,0.0
neutral,0.0,0.0
positive,0.0,-0.126
objective,0.2,0.347
positive,0.6,0.4215
positive,0.15,0.7896
objective,-0.041666666666666664,0.0
positive,0.2833333333333333,0.7684
negative,0.0,-0.7351
negative,-0.3416666666666666,-0.1511
neutral,-0.4,-0.3182
positive,0.2750000000000001,0.7269
objective,0.2,0.2732
objective,0.0,0.4019
positive,0.39999999999999997,0.8122
positive,-0.1,0.6331
positive,0.3,0.3716
positive,0.1,0.7003
negative,-0.1,0.0258
negative,-0.6,-0.7506
positive,0.5437500000000001,0.7773
objective,0.0,0.0
positive,0.0,0.0
neutral,0.0,0.0
objective,0.0,0.0
objective,0.0,0.0
neutral,0.5,0.128
positive,0.5,0.6369
positive,0.0,0.0
objective,-0.15555555555555559,0.34
neutral,-0.0625,0.0
objective,0.024999999999999994,-0.4767
positive,0.3333333333333333,0.6239
positive,-0.025,0.0
positive,0.0,0.4404
positive,0.06818181818181818,0.7378
neutral,0.0,0.0
positive,0.0,0.0
positive,-0.125,-0.2263
positive,0.03333333333333333,-0.4588
negative,-0.4,0.0
positive,0.3,0.4588
negative,0.06818181818181818,0.0
neutral,0.1875,0.7263
positive,0.2857142857142857,0.0
positive,0.1,0.6876
positive,0.26666666666666666,0.5473
objective,0.0,-0.4404
negative,-0.05681818181818182,-0.8876
positive,0.375,0.7832
positive,0.375,0.34
positive,-0.4,0.0
positive,0.0,0.2714
neutral,0.0,0.7081
positive,0.3625,0.9029
positive,0.0,0.0
objective,0.1,0.4939
negative,-0.2,-0.296
positive,0.0,0.0
positive,0.3666666666666667,0.6562
positive,-0.09375,0.0
positive,0.3666666666666667,0.7717
positive,0.0,0.4926
